original_smiles,reaction_type,isostere_smiles,MolWt_original,MolWt_isostere,delta_MolWt,LogP_original,LogP_isostere,delta_LogP,TPSA_original,TPSA_isostere,delta_TPSA,HBD_original,HBD_isostere,delta_HBD,HBA_original,HBA_isostere,delta_HBA,RotBonds_original,RotBonds_isostere,delta_RotBonds,RingCount_original,RingCount_isostere,delta_RingCount,FractionCSP3_original,FractionCSP3_isostere,delta_FractionCSP3,Ro5_violations_original,Ro5_violations_isostere,delta_Ro5_violations
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,NH2_to_OH,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(O)n1,455.47400000000016,456.45800000000014,0.9839999999999804,-0.6224999999999987,-0.4990999999999996,0.12339999999999912,173.51,167.71999999999997,-5.7900000000000205,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,OH_to_SH,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)S)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,455.47400000000016,471.5420000000002,16.06800000000004,-0.6224999999999987,-0.2506999999999996,0.37179999999999913,173.51,153.28000000000003,-20.22999999999996,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,OH_to_F,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)F)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,455.47400000000016,457.46500000000015,1.9909999999999854,-0.6224999999999987,-0.21099999999999974,0.411499999999999,173.51,153.28000000000003,-20.22999999999996,3.0,2.0,-1.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,COOH_to_CONH2,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(N)=O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,455.47400000000016,454.4900000000001,-0.9840000000000373,-0.6224999999999987,-1.221799999999997,-0.5992999999999984,173.51,179.3,5.7900000000000205,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Ester_to_Amide,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(C)=O)CS[C@H]12)c1csc(N)n1,455.47400000000016,454.4900000000002,-0.9839999999999804,-0.6224999999999987,-1.0494999999999977,-0.42699999999999894,173.51,176.31,2.8000000000000114,3.0,4.0,1.0,11.0,10.0,-1.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,0.0,-1.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Amide_to_Ester,CON=C(C(=O)O[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,455.47400000000016,456.45800000000014,0.9839999999999804,-0.6224999999999987,-0.19549999999999923,0.4269999999999995,173.51,170.71000000000004,-2.7999999999999545,3.0,2.0,-1.0,11.0,12.0,1.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Amide_to_Thioamide,CON=C(C(=S)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,455.47400000000016,471.5420000000002,16.06800000000004,-0.6224999999999987,0.17830000000000046,0.8007999999999992,173.51,156.44,-17.069999999999993,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Amide_to_Thioamide,CON=C(C(=O)N[C@@H]1C(=S)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,455.47400000000016,471.5420000000002,16.06800000000004,-0.6224999999999987,0.17830000000000046,0.8007999999999992,173.51,156.44,-17.069999999999993,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Ketone_to_Alcohol,CON=C(c1csc(N)n1)C(O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12,455.47400000000016,457.4900000000003,2.0160000000001332,-0.6224999999999987,-0.8306999999999993,-0.2082000000000006,173.51,176.67,3.1599999999999966,3.0,4.0,1.0,11.0,12.0,1.0,7.0,8.0,1.0,3.0,3.0,0.0,0.375,0.4375,0.0625,1.0,1.0,0.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Ketone_to_Alcohol,CON=C(C(=O)N[C@@H]1C(O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,455.47400000000016,457.4900000000002,2.0160000000000196,-0.6224999999999987,-0.8306999999999982,-0.2081999999999995,173.51,176.67000000000002,3.160000000000025,3.0,4.0,1.0,11.0,12.0,1.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.4375,0.0625,1.0,1.0,0.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Ketone_to_Alcohol,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,455.47400000000016,457.4900000000002,2.0160000000000196,-0.6224999999999987,-1.3963999999999976,-0.7738999999999989,173.51,176.67000000000002,3.160000000000025,3.0,4.0,1.0,11.0,12.0,1.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.4375,0.0625,1.0,1.0,0.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Ketone_to_Alcohol,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)O)CS[C@H]12)c1csc(N)n1,455.47400000000016,457.4900000000001,2.0159999999999627,-0.6224999999999987,-0.8306999999999982,-0.2081999999999995,173.51,176.67000000000002,3.160000000000025,3.0,4.0,1.0,11.0,11.0,0.0,7.0,8.0,1.0,3.0,3.0,0.0,0.375,0.4375,0.0625,1.0,1.0,0.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Methyl_to_Chloro,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)Cl)CS[C@H]12)c1csc(N)n1,455.47400000000016,475.8920000000001,20.41799999999995,-0.6224999999999987,0.1898000000000003,0.812299999999999,173.51,173.51,0.0,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.3333333333333333,-0.041666666666666685,1.0,1.0,0.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Methyl_to_Chloro,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(=NOCl)c3csc(N)n3)[C@H]2SC1,455.47400000000016,475.8920000000002,20.418000000000063,-0.6224999999999987,-0.09849999999999864,0.524,173.51,173.51,0.0,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.3333333333333333,-0.041666666666666685,1.0,1.0,0.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Ether_to_Thioether,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC(C)=O)CS[C@H]12)c1csc(N)n1,455.47400000000016,471.54200000000014,16.067999999999984,-0.6224999999999987,0.09410000000000063,0.7165999999999993,173.51,164.28000000000003,-9.229999999999961,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Thioether_to_Ether,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CO[C@H]12)c1csc(N)n1,455.47400000000016,439.4060000000002,-16.067999999999984,-0.6224999999999987,-1.339099999999997,-0.7165999999999983,173.51,182.74,9.230000000000018,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Ether_to_Amine,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(C)=O)CS[C@H]12)c1csc(N)n1,455.47400000000016,454.4900000000002,-0.9839999999999804,-0.6224999999999987,-1.0494999999999977,-0.42699999999999894,173.51,176.31,2.8000000000000114,3.0,4.0,1.0,11.0,10.0,-1.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,0.0,-1.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Amine_to_Ether,CON=C(C(=O)O[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,455.47400000000016,456.45800000000014,0.9839999999999804,-0.6224999999999987,-0.19549999999999923,0.4269999999999995,173.51,170.71000000000004,-2.7999999999999545,3.0,2.0,-1.0,11.0,12.0,1.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Aromatic_CH_to_N,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1nsc(N)n1,455.47400000000016,456.46200000000016,0.9879999999999995,-0.6224999999999987,-1.227499999999998,-0.6049999999999993,173.51,186.40000000000003,12.890000000000043,3.0,3.0,0.0,11.0,12.0,1.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.4,0.025000000000000022,1.0,1.0,0.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Aromatic_N_to_CH,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)c1,455.47400000000016,454.48600000000016,-0.9879999999999995,-0.6224999999999987,-0.01749999999999885,0.6049999999999999,173.51,160.62,-12.889999999999986,3.0,3.0,0.0,11.0,10.0,-1.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.35294117647058826,-0.022058823529411742,1.0,0.0,-1.0
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Aromatic_S_to_O,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1coc(N)n1,455.47400000000016,439.4060000000002,-16.067999999999984,-0.6224999999999987,-1.0909999999999975,-0.4684999999999988,173.51,186.65000000000003,13.140000000000043,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,Aromatic_H_to_F,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1nc(N)sc1F,455.47400000000016,473.46400000000017,17.99000000000001,-0.6224999999999987,-0.48339999999999866,0.13910000000000006,173.51,173.51000000000002,2.842170943040401e-14,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,OH_to_NH2,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(N)=O)=C(COC(C)=O)CSC12)c1csc(N)n1,455.47400000000016,454.4900000000001,-0.9840000000000373,-0.6224999999999987,-1.221799999999997,-0.5992999999999984,173.51,179.3,5.7900000000000205,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,NH2_to_OH,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(O)n1,455.47400000000016,456.45800000000014,0.9839999999999804,-0.6224999999999987,-0.4990999999999996,0.12339999999999912,173.51,167.71999999999997,-5.7900000000000205,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,OH_to_SH,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)S)=C(COC(C)=O)CSC12)c1csc(N)n1,455.47400000000016,471.5420000000002,16.06800000000004,-0.6224999999999987,-0.2506999999999996,0.37179999999999913,173.51,153.28000000000003,-20.22999999999996,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,OH_to_F,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)F)=C(COC(C)=O)CSC12)c1csc(N)n1,455.47400000000016,457.46500000000015,1.9909999999999854,-0.6224999999999987,-0.21099999999999974,0.411499999999999,173.51,153.28000000000003,-20.22999999999996,3.0,2.0,-1.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,COOH_to_CONH2,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(N)=O)=C(COC(C)=O)CSC12)c1csc(N)n1,455.47400000000016,454.4900000000001,-0.9840000000000373,-0.6224999999999987,-1.221799999999997,-0.5992999999999984,173.51,179.3,5.7900000000000205,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,Ester_to_Amide,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(C)=O)CSC12)c1csc(N)n1,455.47400000000016,454.4900000000002,-0.9839999999999804,-0.6224999999999987,-1.0494999999999977,-0.42699999999999894,173.51,176.31,2.8000000000000114,3.0,4.0,1.0,11.0,10.0,-1.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,0.0,-1.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,Amide_to_Ester,CO/N=C(/C(=O)O[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,455.47400000000016,456.45800000000014,0.9839999999999804,-0.6224999999999987,-0.19549999999999923,0.4269999999999995,173.51,170.71000000000004,-2.7999999999999545,3.0,2.0,-1.0,11.0,12.0,1.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,Amide_to_Thioamide,CO/N=C(/C(=S)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,455.47400000000016,471.5420000000002,16.06800000000004,-0.6224999999999987,0.17830000000000046,0.8007999999999992,173.51,156.44,-17.069999999999993,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,Amide_to_Thioamide,CO/N=C(/C(=O)N[C@@H]1C(=S)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,455.47400000000016,471.5420000000002,16.06800000000004,-0.6224999999999987,0.17830000000000046,0.8007999999999992,173.51,156.44,-17.069999999999993,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,Ketone_to_Alcohol,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)O)CSC12)c1csc(N)n1,455.47400000000016,457.4900000000001,2.0159999999999627,-0.6224999999999987,-0.8306999999999982,-0.2081999999999995,173.51,176.67000000000002,3.160000000000025,3.0,4.0,1.0,11.0,11.0,0.0,7.0,8.0,1.0,3.0,3.0,0.0,0.375,0.4375,0.0625,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,Ketone_to_Alcohol,CO/N=C(/C(=O)N[C@@H]1C(O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,455.47400000000016,457.4900000000002,2.0160000000000196,-0.6224999999999987,-0.8306999999999982,-0.2081999999999995,173.51,176.67000000000002,3.160000000000025,3.0,4.0,1.0,11.0,12.0,1.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.4375,0.0625,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,Ketone_to_Alcohol,CO/N=C(\c1csc(N)n1)C(O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12,455.47400000000016,457.4900000000003,2.0160000000001332,-0.6224999999999987,-0.8306999999999993,-0.2082000000000006,173.51,176.67,3.1599999999999966,3.0,4.0,1.0,11.0,12.0,1.0,7.0,8.0,1.0,3.0,3.0,0.0,0.375,0.4375,0.0625,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,Ketone_to_Alcohol,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,455.47400000000016,457.4900000000002,2.0160000000000196,-0.6224999999999987,-1.3963999999999976,-0.7738999999999989,173.51,176.67000000000002,3.160000000000025,3.0,4.0,1.0,11.0,12.0,1.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.4375,0.0625,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,Methyl_to_Chloro,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OCl)c3csc(N)n3)C2SC1,455.47400000000016,475.8920000000002,20.418000000000063,-0.6224999999999987,-0.09849999999999864,0.524,173.51,173.51,0.0,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.3333333333333333,-0.041666666666666685,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,Methyl_to_Chloro,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)Cl)CSC12)c1csc(N)n1,455.47400000000016,475.8920000000001,20.41799999999995,-0.6224999999999987,0.1898000000000003,0.812299999999999,173.51,173.51,0.0,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.3333333333333333,-0.041666666666666685,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,Ether_to_Thioether,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC(C)=O)CSC12)c1csc(N)n1,455.47400000000016,471.54200000000014,16.067999999999984,-0.6224999999999987,0.09410000000000063,0.7165999999999993,173.51,164.28000000000003,-9.229999999999961,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,Thioether_to_Ether,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)COC12)c1csc(N)n1,455.47400000000016,439.4060000000002,-16.067999999999984,-0.6224999999999987,-1.339099999999997,-0.7165999999999983,173.51,182.74,9.230000000000018,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,Ether_to_Amine,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(C)=O)CSC12)c1csc(N)n1,455.47400000000016,454.4900000000002,-0.9839999999999804,-0.6224999999999987,-1.0494999999999977,-0.42699999999999894,173.51,176.31,2.8000000000000114,3.0,4.0,1.0,11.0,10.0,-1.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,0.0,-1.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,Amine_to_Ether,CO/N=C(/C(=O)O[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,455.47400000000016,456.45800000000014,0.9839999999999804,-0.6224999999999987,-0.19549999999999923,0.4269999999999995,173.51,170.71000000000004,-2.7999999999999545,3.0,2.0,-1.0,11.0,12.0,1.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,Aromatic_CH_to_N,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1nsc(N)n1,455.47400000000016,456.46200000000016,0.9879999999999995,-0.6224999999999987,-1.227499999999998,-0.6049999999999993,173.51,186.40000000000003,12.890000000000043,3.0,3.0,0.0,11.0,12.0,1.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.4,0.025000000000000022,1.0,1.0,0.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,Aromatic_N_to_CH,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)c1,455.47400000000016,454.48600000000016,-0.9879999999999995,-0.6224999999999987,-0.01749999999999885,0.6049999999999999,173.51,160.62,-12.889999999999986,3.0,3.0,0.0,11.0,10.0,-1.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.35294117647058826,-0.022058823529411742,1.0,0.0,-1.0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,Aromatic_S_to_O,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1coc(N)n1,455.47400000000016,439.4060000000002,-16.067999999999984,-0.6224999999999987,-1.0909999999999975,-0.4684999999999988,173.51,186.65000000000003,13.140000000000043,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,Aromatic_H_to_F,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1nc(N)sc1F,455.47400000000016,473.46400000000017,17.99000000000001,-0.6224999999999987,-0.48339999999999866,0.13910000000000006,173.51,173.51000000000002,2.842170943040401e-14,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,OH_to_NH2,CON=C(C(=O)NC1C(=O)N2C(C(N)=O)=C(COC(C)=O)CSC12)c1csc(N)n1,455.47400000000016,454.4900000000001,-0.9840000000000373,-0.6224999999999987,-1.221799999999997,-0.5992999999999984,173.51,179.3,5.7900000000000205,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,NH2_to_OH,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(O)n1,455.47400000000016,456.45800000000014,0.9839999999999804,-0.6224999999999987,-0.4990999999999996,0.12339999999999912,173.51,167.71999999999997,-5.7900000000000205,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,OH_to_SH,CON=C(C(=O)NC1C(=O)N2C(C(=O)S)=C(COC(C)=O)CSC12)c1csc(N)n1,455.47400000000016,471.5420000000002,16.06800000000004,-0.6224999999999987,-0.2506999999999996,0.37179999999999913,173.51,153.28000000000003,-20.22999999999996,3.0,3.0,0.0,11.0,11.0,0.0,7.0,7.0,0.0,3.0,3.0,0.0,0.375,0.375,0.0,1.0,1.0,0.0
